,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_Day,Pickup_Delay_Minutes,precictted_dilevery_time
33224,27,4.6,19,161,178,0,2,1,0,56,15,19.341808461133468,22.0,2.0,10.0,55.97323
33225,34,4.3,4,45,52,1,0,2,0,69,4,3.0839489864510226,12.0,2.0,15.0,68.224754
33226,28,4.9,22,110,121,4,3,1,0,54,13,9.329126598830861,17.0,2.0,5.0,52.26103
33227,29,4.7,26,35,40,0,0,2,3,61,4,3.109780228519287,11.0,2.0,5.0,60.189568
33228,25,4.6,15,172,190,3,2,1,0,57,1,13.660304126218064,23.0,2.0,10.0,54.332375
33229,39,4.8,18,113,126,4,3,3,0,50,8,4.647817083193611,18.0,2.0,10.0,52.391968
33230,24,4.7,28,134,148,4,1,1,0,52,0,4.648810932454234,20.0,2.0,5.0,49.465626
33231,39,4.4,15,114,126,2,3,1,0,79,0,19.881944481493246,18.0,2.0,5.0,78.76171
33232,22,4.7,20,140,154,0,1,2,0,65,11,7.551916878328149,20.0,2.0,5.0,64.696434
33233,33,4.9,8,132,145,4,1,1,0,58,8,7.756534847701198,19.0,2.0,5.0,58.45504
33234,36,4.7,32,73,81,5,0,2,0,62,3,6.276138627413788,14.0,2.0,5.0,61.52866
33235,29,5.0,39,132,145,1,1,2,0,75,10,12.099040609550999,19.0,2.0,5.0,73.35135
33236,37,5.0,33,108,121,3,3,2,3,55,1,16.82376113749127,17.0,2.0,15.0,55.13605
33237,38,4.5,24,6,10,0,2,1,0,51,0,1.549519153855358,8.0,2.0,15.0,50.74106
33238,20,4.7,21,150,167,2,1,1,3,60,0,10.860006649397052,21.0,2.0,15.0,58.209766
33239,25,4.9,43,152,168,3,1,1,0,53,2,13.391457989568279,21.0,2.0,10.0,56.022682
33240,29,5.0,21,149,166,4,1,1,0,63,10,12.236050766444205,21.0,2.0,15.0,62.947147
33241,28,4.8,22,13,18,2,2,3,0,51,6,3.1380694073889375,9.0,2.0,15.0,49.9649
33242,28,4.6,38,175,0,1,2,2,0,49,9,7.5897674326727005,23.0,2.0,-1430.0,48.242744
33243,24,4.6,5,142,158,4,1,3,0,52,14,13.375428291000581,20.0,2.0,15.0,52.17402
33244,25,4.0,26,142,156,1,1,2,0,67,0,9.162729174053524,20.0,2.0,5.0,66.91239
33245,39,4.7,26,23,28,1,2,2,3,5,5,1.51798712661804,10.0,2.0,15.0,5.150678
33246,35,4.2,26,174,191,3,2,1,0,22,5,7.633313679223672,23.0,2.0,5.0,21.74968
33247,20,4.2,27,150,167,0,1,1,0,65,15,12.218457582301808,21.0,2.0,15.0,65.21725
33248,34,4.8,29,131,144,2,1,1,3,63,13,13.961787999463452,19.0,2.0,5.0,62.99088
33249,38,4.3,37,154,170,0,1,3,0,26,5,16.823444551962364,21.0,2.0,10.0,24.862343
33250,23,4.9,10,110,121,4,3,1,0,51,4,9.165678378618614,17.0,2.0,5.0,51.14009
33251,23,4.8,16,43,50,0,0,2,3,62,14,3.059240455493852,11.0,2.0,15.0,60.673428
33252,25,4.9,10,136,151,3,1,1,0,58,2,7.746805459207662,20.0,2.0,10.0,56.029255
33253,25,4.2,30,152,168,4,1,1,0,79,9,7.551248572683064,21.0,2.0,10.0,78.549385
33254,39,4.6,32,8,10,5,2,2,0,63,7,2.9761660298267127,8.0,2.0,5.0,61.233692
33255,24,4.6,40,38,43,1,0,2,0,54,3,3.059218998881136,11.0,2.0,5.0,55.817772
33256,25,5.0,10,146,162,5,1,1,3,47,12,7.7455168127771685,21.0,2.0,10.0,46.317177
33257,24,4.6,41,176,2,5,2,1,3,49,15,10.84584909513978,23.0,2.0,-1425.0,50.6969
33258,27,4.5,11,130,145,1,1,1,0,70,8,16.87307303517571,19.0,2.0,15.0,74.389465
33259,39,4.6,9,135,151,0,1,2,0,77,3,20.827572697496162,20.0,2.0,15.0,76.63471
33260,34,5.0,34,125,139,2,1,2,0,65,6,4.554002148202201,19.0,2.0,10.0,64.679276
33261,27,4.7,31,157,173,3,2,1,0,57,0,10.84421095949386,22.0,2.0,5.0,49.731598
33262,37,5.0,30,77,85,3,0,1,3,60,3,6.13581392611519,14.0,2.0,5.0,63.225197
33263,35,4.7,11,113,127,3,3,1,0,58,7,10.571180956867908,18.0,2.0,15.0,63.1321
33264,28,4.5,22,123,137,4,1,2,0,46,13,9.414207472710387,19.0,2.0,10.0,48.36385
33265,22,4.6,37,159,176,2,2,2,0,45,14,12.098573372267708,22.0,2.0,10.0,45.706127
33266,24,4.6,31,176,1,4,2,2,0,62,14,12.057293898875512,23.0,2.0,-1430.0,62.27151
33267,31,4.7,22,23,26,4,2,1,0,50,1,3.059262383158491,10.0,2.0,5.0,51.851612
33268,22,4.9,11,127,142,5,1,1,3,61,11,12.236154541166353,19.0,2.0,15.0,62.050358
33269,23,4.9,39,147,164,2,1,1,0,59,0,19.730956081865795,21.0,2.0,15.0,63.323025
33270,28,4.5,23,133,147,5,1,1,0,62,9,16.822593330902556,20.0,2.0,10.0,58.416527
33271,33,3.6,13,133,146,5,1,2,0,73,7,13.747935433701342,20.0,2.0,5.0,71.1273
33272,23,4.7,20,43,48,3,0,2,0,46,1,3.0681857879594796,11.0,2.0,5.0,50.778564
33273,34,4.8,31,166,184,2,2,2,0,62,6,13.591761495896126,23.0,2.0,15.0,58.1302
33274,28,5.0,23,125,139,0,1,1,0,75,0,10.983241696284244,19.0,2.0,10.0,76.45796
33275,25,5.0,6,39,46,1,0,1,0,63,11,1.486625443852458,11.0,2.0,15.0,63.438854
33276,26,4.6,26,119,132,2,3,2,0,59,0,4.654234974134329,18.0,2.0,10.0,60.378326
33277,36,4.9,22,39,44,0,0,3,0,64,14,3.0207366434610647,11.0,2.0,5.0,63.27244
33278,34,5.0,1,150,167,0,1,1,0,87,10,12.552275755914394,21.0,2.0,15.0,86.87269
33279,34,4.8,18,4,7,0,2,1,0,58,14,3.054465822227318,8.0,2.0,10.0,58.203785
33280,29,4.5,7,131,145,2,1,2,0,58,13,16.62208614857935,19.0,2.0,10.0,55.628498
33281,36,4.7,39,150,167,4,1,1,3,51,2,20.166027529984316,21.0,2.0,15.0,50.85767
33282,21,4.7,22,174,192,0,2,1,0,55,12,4.464026797416645,23.0,2.0,10.0,55.076836
33283,24,4.8,5,129,142,3,1,2,0,49,12,13.377549834286839,19.0,2.0,5.0,50.89217
33284,23,4.7,2,152,167,1,1,2,0,55,6,8.78262034473963,21.0,2.0,5.0,55.847694
33285,34,4.6,37,104,116,5,3,1,0,67,15,13.390909796014377,17.0,2.0,10.0,60.753445
33286,31,4.7,43,142,157,3,1,1,0,78,7,16.872734408010626,20.0,2.0,10.0,75.1739
33287,24,4.6,37,142,156,0,1,3,3,69,7,10.706780989771683,20.0,2.0,5.0,69.51654
33288,23,4.4,19,107,118,0,3,2,0,71,11,13.591348775490044,17.0,2.0,5.0,68.22895
33289,50,6.0,3,0,192,1,4,3,3,50,10,17673.96178169734,,,,50.27121
33290,29,5.0,19,168,187,5,2,1,3,46,0,20.21242765065459,23.0,2.0,15.0,45.26017
33291,32,4.5,30,23,26,4,2,1,0,60,0,3.068202713082747,10.0,2.0,5.0,56.835926
33292,26,4.8,23,108,121,1,3,1,0,78,4,12.393597939827014,17.0,2.0,15.0,74.753494
33293,24,4.6,26,9,11,4,2,1,3,47,9,3.0594107982187784,8.0,2.0,5.0,48.21183
33294,26,4.7,22,16,19,1,2,1,0,51,6,3.109760789772788,9.0,2.0,5.0,50.53023
33295,22,4.9,35,1,1,5,2,2,3,45,3,13.764718900460489,0.0,2.0,5.0,45.55291
33296,39,4.5,4,156,173,3,2,2,3,58,11,4.672291324093003,22.0,2.0,10.0,58.150005
33297,31,4.6,41,152,168,4,1,1,0,59,14,20.137165242718837,21.0,2.0,10.0,60.299015
33298,32,4.2,11,131,145,0,1,2,0,74,8,19.844234597378584,19.0,2.0,10.0,72.249985
33299,35,4.8,20,146,163,3,1,1,0,78,13,4.664846958990213,21.0,2.0,15.0,76.8516
33300,32,4.9,34,42,47,4,0,1,0,56,8,1.5340323549921124,11.0,2.0,5.0,54.67414
33301,31,5.0,18,145,161,4,1,1,0,55,9,9.041263207807027,21.0,2.0,10.0,57.310238
33302,20,4.7,40,4,7,5,2,2,3,52,7,2.9760307123797003,8.0,2.0,10.0,51.773796
33303,31,4.2,34,146,163,0,1,2,3,71,12,9.329034857219833,21.0,2.0,15.0,68.102776
33304,21,4.8,40,101,112,5,3,1,0,18,5,9.329465043291892,17.0,2.0,5.0,18.068333
33305,38,4.8,34,168,187,0,2,3,0,53,6,8.927789411307542,23.0,2.0,15.0,50.400898
33306,21,4.5,35,163,181,2,2,2,0,45,10,13.80555316712384,22.0,2.0,15.0,45.329273
33307,24,4.1,32,132,146,1,1,1,0,68,12,7.439651353859388,19.0,2.0,10.0,66.98546
33308,35,4.3,15,148,163,5,1,1,0,81,12,19.93889148289046,21.0,2.0,5.0,78.84279
33309,26,4.3,29,153,169,0,1,1,0,75,0,19.85703068063584,21.0,2.0,10.0,74.622185
33310,28,4.6,42,80,91,4,3,1,0,54,8,6.205720759051468,15.0,2.0,15.0,51.400936
33311,26,5.0,27,111,124,4,3,2,0,52,15,13.946167423771863,18.0,2.0,15.0,50.09039
33312,33,5.0,31,170,188,1,2,1,0,62,1,11.909501860942648,23.0,2.0,10.0,62.4021
33313,24,4.8,6,165,181,1,2,2,0,48,2,8.782764174378483,22.0,2.0,5.0,46.67157
33314,25,4.7,14,153,170,2,1,3,0,53,9,4.707104052532131,21.0,2.0,15.0,51.72548
33315,34,5.0,36,139,153,4,1,1,3,59,12,4.537475349126886,20.0,2.0,5.0,57.779884
33316,21,4.8,6,17,22,3,2,1,3,53,11,1.5412459815341473,9.0,2.0,15.0,50.23353
33317,33,5.0,42,10,14,5,2,1,0,59,12,1.534115929897733,8.0,2.0,15.0,59.820854
33318,33,4.6,20,161,179,1,2,2,0,50,7,7.845173108613388,22.0,2.0,15.0,49.574455
33319,32,3.7,15,147,163,2,1,1,0,71,7,16.69541088302565,21.0,2.0,10.0,69.01571
33320,22,2.7,7,171,189,4,2,1,0,73,14,13.203100587265007,23.0,2.0,10.0,73.21475
33321,34,4.8,19,150,165,0,1,1,0,82,14,12.056961846383805,21.0,2.0,5.0,77.55195
33322,25,4.3,13,109,122,0,3,1,3,68,9,13.592552633728841,17.0,2.0,15.0,66.561615
33323,31,4.6,15,130,144,3,1,2,0,62,1,12.2709972173604,19.0,2.0,10.0,61.36616
33324,38,4.1,1,131,144,2,1,1,0,70,0,19.807143401219204,19.0,2.0,5.0,69.546394
33325,27,4.9,22,68,78,1,0,2,0,56,2,6.135383422532994,14.0,2.0,15.0,56.362087
33326,25,4.6,29,155,170,2,1,1,0,67,6,13.592749450062879,22.0,2.0,5.0,65.63561
33327,32,5.0,6,32,36,0,2,2,0,49,7,2.9277895375903618,10.0,2.0,5.0,50.175156
33328,36,4.2,14,151,167,5,1,1,0,68,2,4.654125267189119,21.0,2.0,10.0,67.06961
33329,39,4.7,34,117,129,2,3,2,3,61,13,9.204056600372633,18.0,2.0,5.0,60.05419
33330,38,4.9,31,108,119,5,3,2,0,55,11,17.259376716936664,17.0,2.0,5.0,55.767742
33331,35,4.8,32,138,154,5,1,2,0,60,6,7.589193023257342,20.0,2.0,15.0,60.807423
33332,34,4.3,20,124,138,3,1,1,0,65,0,9.177733633714041,19.0,2.0,10.0,65.25627
33333,22,4.3,35,114,126,3,3,1,0,68,9,11.902746728492795,18.0,2.0,5.0,67.59789
33334,29,4.8,15,151,168,0,1,1,0,79,8,12.272038962044778,21.0,2.0,15.0,77.89772
33335,37,4.8,29,103,116,3,3,2,3,64,3,12.410378640435475,17.0,2.0,15.0,64.10571
33336,29,4.7,39,144,158,1,1,1,0,28,5,17.045028259070584,21.0,2.0,5.0,29.886871
33337,22,4.8,16,143,159,0,1,2,3,58,7,7.5898328115342375,20.0,2.0,15.0,55.79657
33338,33,5.0,28,83,94,3,3,2,0,17,5,6.041577354033107,15.0,2.0,15.0,18.078262
33339,30,4.9,30,102,113,1,3,2,3,52,10,9.16245242046385,17.0,2.0,5.0,51.614777
33340,26,4.7,36,140,154,1,1,2,3,58,11,7.669668928940159,20.0,2.0,5.0,57.995625
33341,24,4.2,8,13,18,5,2,1,0,60,7,3.109760789772788,9.0,2.0,15.0,59.881424
33342,27,4.9,17,103,115,2,3,2,0,62,8,13.961250521758789,17.0,2.0,10.0,60.020855
33343,34,4.8,25,119,132,4,3,1,0,61,7,10.625600819309252,18.0,2.0,10.0,58.660988
33344,35,4.1,0,119,133,2,3,1,0,66,10,4.623824943774547,18.0,2.0,15.0,65.75937
33345,31,4.6,32,127,140,4,1,2,0,58,7,4.588800255833198,19.0,2.0,5.0,56.143513
33346,35,4.8,23,107,118,3,3,1,0,76,6,13.59146576711273,17.0,2.0,5.0,72.78143
33347,32,4.8,4,113,127,4,3,2,0,56,10,7.336673766920634,18.0,2.0,15.0,54.33375
33348,26,4.9,31,163,180,2,2,2,0,45,15,13.611101106406496,22.0,2.0,10.0,45.69836
33349,33,5.0,20,102,115,3,3,3,1,66,12,4.664736409311263,17.0,2.0,15.0,63.779808
33350,21,4.9,29,169,186,3,2,1,0,57,6,13.564100721659603,23.0,2.0,5.0,54.8739
33351,37,4.6,39,157,175,3,2,2,0,58,7,13.390419540255463,22.0,2.0,15.0,60.9976
33352,24,4.9,42,130,145,0,1,1,0,62,12,4.665092570655827,19.0,2.0,15.0,57.522858
33353,27,4.9,9,107,119,0,3,1,0,64,4,13.945212240742842,17.0,2.0,10.0,65.29197
33354,28,4.6,9,111,123,5,3,1,0,62,6,19.849922765881214,18.0,2.0,10.0,60.16963
33355,26,4.7,9,141,156,1,1,1,0,72,13,19.345162892567053,20.0,2.0,10.0,72.343994
33356,38,4.8,9,172,191,5,2,2,0,16,5,12.056968418188383,23.0,2.0,15.0,16.134329
33357,28,4.4,35,119,131,0,3,1,0,65,9,20.166931406465647,18.0,2.0,5.0,65.64023
33358,38,4.1,13,114,128,1,3,2,0,75,9,10.847252707161315,18.0,2.0,15.0,75.50488
33359,32,4.7,12,32,38,0,2,1,3,56,10,1.5296416592872206,10.0,2.0,15.0,53.974155
33360,28,5.0,13,176,1,3,2,2,0,53,11,20.397442775188328,23.0,2.0,-1430.0,52.724384
33361,22,4.8,21,154,171,5,1,1,0,63,3,12.057276311044914,21.0,2.0,15.0,60.68724
33362,30,4.3,25,127,142,2,1,1,0,82,11,16.696505540691582,19.0,2.0,15.0,75.823135
33363,34,4.8,39,171,189,5,2,1,3,54,7,13.94442758388673,23.0,2.0,10.0,55.760574
33364,29,4.6,14,104,116,5,3,2,3,60,0,9.308114420769895,17.0,2.0,10.0,59.114597
33365,35,4.9,41,165,182,5,2,1,0,60,2,17.102456375509604,22.0,2.0,10.0,60.410366
33366,35,4.7,42,156,174,2,2,1,0,54,14,9.295646535921481,22.0,2.0,15.0,55.62447
33367,20,4.7,28,40,45,0,0,3,0,57,9,1.5494928952782654,11.0,2.0,5.0,56.13689
33368,35,4.1,20,124,139,0,1,1,3,21,5,7.756534847701198,19.0,2.0,15.0,22.37369
33369,27,4.8,4,151,168,5,1,1,0,48,8,7.845173108613388,21.0,2.0,15.0,50.075867
33370,33,4.0,42,116,129,2,3,2,0,65,9,7.669965433276151,18.0,2.0,10.0,65.90257
33371,36,4.5,5,133,148,3,1,3,0,63,9,20.245418454259415,20.0,2.0,15.0,63.554825
33372,34,4.7,11,138,153,4,1,1,1,58,7,10.625032404837777,20.0,2.0,10.0,57.979256
33373,29,4.9,1,128,143,2,1,1,0,68,0,11.891439254532203,19.0,2.0,15.0,67.26807
33374,28,4.4,31,135,149,5,1,1,0,72,12,17.102696349876823,20.0,2.0,5.0,70.98904
33375,24,4.6,40,75,84,1,0,1,0,57,6,6.21951968395977,14.0,2.0,10.0,57.02371
33376,38,4.9,38,21,26,2,2,2,0,60,11,3.0594274560496517,9.0,2.0,15.0,59.826504
33377,20,4.2,26,142,157,4,1,1,0,86,4,7.635443063206578,20.0,2.0,10.0,85.67987
33378,20,4.7,17,158,174,0,2,1,0,54,14,10.624839550813707,22.0,2.0,5.0,55.03963
33379,34,4.4,17,154,170,3,1,1,0,85,12,13.80582074069616,21.0,2.0,10.0,83.58061
33380,37,4.9,40,58,67,1,0,1,0,60,4,5.9521029067124775,13.0,2.0,15.0,60.630207
33381,39,5.0,18,115,127,5,3,3,0,60,15,7.756744235754954,18.0,2.0,5.0,60.360035
33382,39,4.4,25,144,158,5,1,2,0,27,5,16.612285246196404,21.0,2.0,5.0,27.564518
33383,21,4.8,16,4,8,3,2,2,3,40,14,3.1098107554073655,8.0,2.0,15.0,40.045998
33384,33,4.9,29,132,145,0,1,2,0,70,11,13.804873199406153,19.0,2.0,5.0,73.2338
33385,37,4.7,32,162,180,2,2,2,0,56,13,9.414207472710387,22.0,2.0,15.0,56.131706
33386,25,4.9,4,108,121,0,3,3,0,47,10,7.705389683124943,17.0,2.0,15.0,47.887245
33387,33,4.3,4,161,179,3,2,1,0,56,7,7.845173108613388,22.0,2.0,15.0,54.870247
33388,24,4.6,40,109,121,3,3,2,0,59,14,9.308662119355633,17.0,2.0,10.0,60.659058
33389,31,4.9,24,6,10,3,2,2,3,54,15,3.098712714145652,8.0,2.0,15.0,55.394344
33390,34,4.8,30,10,13,1,2,1,0,57,11,1.5296519721969848,8.0,2.0,10.0,57.99694
33391,29,4.5,9,157,174,4,2,1,0,64,11,16.873028456138556,22.0,2.0,10.0,62.772602
33392,26,4.8,22,7,11,1,2,1,0,57,14,2.9763252713823323,8.0,2.0,15.0,58.296696
33393,24,4.8,31,128,143,1,1,1,0,78,11,12.235645170840572,19.0,2.0,15.0,76.553795
33394,29,4.8,37,149,164,3,1,1,3,59,4,10.73849636781668,21.0,2.0,5.0,59.91931
33395,31,4.6,16,158,175,1,2,1,0,18,5,9.204105757164326,22.0,2.0,10.0,15.969899
33396,26,4.9,7,122,136,3,3,2,0,63,10,13.71350478925863,19.0,2.0,15.0,60.432858
33397,38,4.4,19,114,126,3,3,1,0,69,13,16.365355795019745,18.0,2.0,5.0,69.717705
33398,37,4.6,36,36,41,3,0,2,0,59,4,3.098521571402993,11.0,2.0,5.0,59.184933
33399,23,4.5,16,46,54,1,0,2,0,57,15,6.028892533326065,12.0,2.0,15.0,56.325092
33400,24,4.1,30,32,37,3,2,1,0,49,3,3.0989560036563137,10.0,2.0,10.0,48.92461
33401,33,4.6,37,1,1,4,2,1,0,58,10,10.859243692618604,0.0,2.0,5.0,58.839645
33402,32,4.9,10,27,31,4,2,1,0,50,8,1.5104830030232965,10.0,2.0,5.0,49.480515
33403,22,4.6,16,48,54,4,0,3,3,51,6,6.071959804867507,12.0,2.0,5.0,50.402496
33404,25,4.5,28,45,52,3,0,1,0,53,15,1.5296416592872206,12.0,2.0,15.0,51.741592
33405,34,4.7,32,158,174,1,2,1,0,53,3,9.203900929145858,22.0,2.0,5.0,58.731236
33406,39,3.6,17,159,175,0,2,1,0,65,10,19.340764837528944,22.0,2.0,5.0,65.71686
33407,29,4.8,8,118,130,4,3,1,0,58,3,4.648672166373222,18.0,2.0,5.0,57.849022
33408,27,4.5,36,13,18,2,2,3,0,51,1,3.109884187956252,9.0,2.0,15.0,51.943344
33409,27,4.9,28,56,64,2,0,1,0,61,12,6.028884905756944,13.0,2.0,15.0,61.079548
33410,36,4.8,17,175,0,2,2,1,0,60,10,12.438631313169449,23.0,2.0,-1430.0,58.03722
33411,29,4.6,35,167,186,2,2,1,0,53,15,20.397442775188328,23.0,2.0,15.0,53.11832
33412,22,4.8,40,30,34,4,2,1,3,49,13,1.5492629780593916,10.0,2.0,5.0,50.88044
33413,21,4.7,43,148,163,4,1,1,0,52,13,13.591721626631704,21.0,2.0,5.0,50.64305
33414,34,4.8,4,165,182,2,2,2,0,60,8,7.480670392989131,22.0,2.0,10.0,57.838013
33415,20,4.9,33,153,168,5,1,2,0,54,7,16.823642865796444,21.0,2.0,5.0,53.01624
33416,32,4.7,2,6,10,4,2,1,0,47,14,2.9810965510149408,8.0,2.0,15.0,50.163715
33417,21,4.7,9,157,175,0,2,2,0,60,13,10.416135922112648,22.0,2.0,15.0,59.829556
33418,36,4.6,22,122,134,1,3,1,0,50,15,4.537460219891628,19.0,2.0,5.0,51.60883
33419,30,4.5,23,116,129,5,3,2,3,71,0,20.166989378676195,18.0,2.0,10.0,71.15506
33420,32,4.6,5,125,139,4,1,1,0,63,1,11.968444015819024,19.0,2.0,10.0,61.424164
33421,34,4.9,11,132,146,0,1,1,0,77,7,20.829237887189812,19.0,2.0,10.0,75.60235
33422,29,4.9,8,152,168,1,1,2,0,63,6,4.649061303070843,21.0,2.0,10.0,62.90003
33423,35,4.5,24,124,138,5,1,2,0,62,9,7.439968743388034,19.0,2.0,10.0,61.97178
33424,23,4.6,26,149,164,5,1,2,0,55,15,4.664846958990213,21.0,2.0,5.0,58.07916
33425,29,4.8,1,166,182,0,2,1,0,57,4,13.56821618101542,23.0,2.0,5.0,55.432487
33426,39,4.8,20,113,126,4,3,3,0,58,15,9.106847014844618,18.0,2.0,10.0,56.76285
33427,24,4.9,20,12,16,0,2,1,3,51,10,3.059161133141076,9.0,2.0,15.0,50.360596
33428,25,4.8,10,157,173,2,2,2,0,48,11,4.6646029783419385,22.0,2.0,5.0,51.138306
33429,23,4.6,13,146,162,3,1,2,0,63,9,13.764250249667594,21.0,2.0,10.0,60.47994
33430,26,4.7,7,1,3,2,2,1,0,52,9,13.602041226729185,0.0,2.0,15.0,50.913635
33431,39,4.6,24,20,24,0,2,1,0,52,11,1.5513238067891462,9.0,2.0,10.0,52.136963
33432,29,4.9,18,166,183,2,2,2,0,49,4,9.414207472710387,23.0,2.0,10.0,44.59014
33433,38,4.6,34,44,49,0,0,1,0,61,12,1.5267486896810831,11.0,2.0,5.0,60.67521
33434,29,2.7,7,174,191,4,2,2,0,72,8,11.709982003931618,23.0,2.0,5.0,72.165344
33435,22,4.9,21,171,190,0,2,1,0,54,3,13.993149115901053,23.0,2.0,15.0,55.899178
33436,33,4.3,18,31,37,2,2,1,0,56,12,3.1380694073889375,10.0,2.0,15.0,56.45422
33437,21,4.7,41,118,131,5,3,1,0,55,7,12.235472507946834,18.0,2.0,10.0,55.83539
33438,37,4.8,17,172,190,4,2,1,0,56,9,12.081730065273959,23.0,2.0,10.0,59.270195
33439,26,4.2,36,9,12,3,2,1,0,13,5,3.102778442315635,8.0,2.0,10.0,13.260787
33440,39,4.6,32,139,155,2,1,1,0,76,12,9.32940831891818,20.0,2.0,15.0,79.35446
33441,37,4.0,18,164,181,3,2,1,0,55,9,8.92594910495551,22.0,2.0,10.0,55.184715
33442,32,4.7,2,56,62,3,0,1,0,70,9,5.869464663915951,13.0,2.0,5.0,71.84227
33443,38,4.5,25,154,170,2,1,1,0,72,0,17.040701348760326,21.0,2.0,10.0,71.290565
33444,35,4.9,11,165,182,2,2,2,3,49,15,13.565053945838057,22.0,2.0,10.0,50.739708
33445,21,4.9,8,77,87,3,0,2,0,62,7,6.136334249934516,14.0,2.0,15.0,55.570183
33446,31,4.4,9,150,166,0,1,1,0,72,3,16.365355795019745,21.0,2.0,10.0,70.87933
33447,33,4.6,36,113,125,4,3,2,0,53,10,9.06439480190386,18.0,2.0,5.0,52.50724
33448,35,4.7,39,161,179,3,2,1,0,57,14,13.944429464869723,22.0,2.0,15.0,56.24967
33449,35,4.9,1,144,159,2,1,3,0,62,2,10.666299688229273,21.0,2.0,10.0,62.226902
33450,24,5.0,33,131,146,1,1,1,0,75,3,12.396203377424794,19.0,2.0,15.0,75.57263
33451,30,4.8,21,171,190,3,2,1,0,61,11,16.695143788849723,23.0,2.0,15.0,58.509422
33452,26,4.6,42,165,183,0,2,2,0,53,8,7.4394386141411255,22.0,2.0,15.0,52.15378
33453,23,4.7,38,76,86,0,0,1,0,60,12,6.109399597100849,14.0,2.0,15.0,62.18951
33454,22,4.8,5,102,115,1,3,1,0,71,8,13.413023323871142,17.0,2.0,15.0,72.3161
33455,32,4.7,12,153,170,0,1,1,0,62,0,4.648411191327598,21.0,2.0,15.0,62.669903
33456,37,4.5,22,24,29,2,2,1,0,62,8,3.0989931555416463,10.0,2.0,10.0,59.992287
33457,25,4.5,12,58,66,3,0,2,3,46,1,6.198608309962828,13.0,2.0,10.0,45.65255
33458,24,4.9,8,10,13,2,2,2,0,50,10,3.0250325843898467,8.0,2.0,10.0,50.6383
33459,29,4.7,31,167,185,2,2,1,0,53,1,13.563296444846623,23.0,2.0,10.0,53.03073
33460,30,4.4,27,152,168,1,1,3,0,80,3,16.87262327851572,21.0,2.0,10.0,79.184456
33461,37,4.7,40,148,163,2,1,1,0,67,0,4.46400761913827,21.0,2.0,5.0,68.2931
33462,37,4.2,39,141,156,1,1,2,3,70,8,19.730174233133738,20.0,2.0,10.0,70.87964
33463,28,4.7,35,128,142,1,1,1,0,64,12,19.731623687796006,19.0,2.0,10.0,64.26972
33464,20,4.9,26,166,182,5,2,1,3,48,7,7.774411302442309,23.0,2.0,5.0,47.118767
33465,30,4.8,33,161,177,2,2,2,0,52,4,12.395318433703864,22.0,2.0,5.0,55.67548
33466,36,4.8,37,101,114,2,3,1,0,62,0,13.742847929407002,17.0,2.0,15.0,60.60726
33467,25,5.0,1,105,116,4,3,2,0,50,2,16.100152573493784,17.0,2.0,5.0,49.34576
33468,29,4.5,12,153,170,1,1,1,0,54,1,7.774210826080812,21.0,2.0,15.0,53.99971
33469,23,4.8,40,78,88,3,0,2,0,50,9,6.205720759051468,15.0,2.0,15.0,55.257286
33470,35,4.0,1,140,156,0,1,2,0,73,10,19.372638994925104,20.0,2.0,15.0,73.43575
33471,28,4.9,42,4,6,5,2,2,0,53,13,3.0548704390401245,8.0,2.0,5.0,52.249783
33472,21,4.9,41,166,183,0,2,3,3,54,12,12.236154541166353,23.0,2.0,10.0,55.8136
33473,35,4.5,12,4,8,2,2,2,3,60,13,3.059183021167897,8.0,2.0,15.0,60.298275
33474,35,4.5,37,164,182,5,2,1,0,60,3,12.395379810205451,22.0,2.0,15.0,61.387524
33475,25,5.0,27,124,138,0,1,1,0,71,6,19.93768479044883,19.0,2.0,10.0,72.5672
33476,23,4.9,18,92,104,4,3,1,0,55,2,6.0411505795634,16.0,2.0,15.0,52.445423
33477,36,4.9,2,2,5,2,2,1,3,59,0,2.9924103864518923,8.0,2.0,10.0,59.745224
33478,23,4.7,38,25,29,1,2,2,0,49,9,1.5072987935606605,10.0,2.0,5.0,47.764492
33479,34,4.9,23,175,192,5,2,2,1,52,3,19.73032946503108,23.0,2.0,5.0,52.006958
33480,34,4.3,31,154,170,2,1,1,0,65,9,13.747579866602594,21.0,2.0,10.0,66.474174
33481,31,4.8,13,131,145,3,1,1,0,60,8,10.983241696284244,19.0,2.0,10.0,62.474323
33482,27,4.6,40,18,21,3,2,2,3,53,4,1.5514112649061784,9.0,2.0,5.0,50.915016
33483,34,3.6,25,173,190,1,2,3,0,27,5,12.411023439149888,23.0,2.0,5.0,27.827984
33484,33,4.2,10,130,144,5,1,1,3,65,14,7.648257003090912,19.0,2.0,10.0,66.345215
33485,26,4.6,38,111,124,5,3,2,0,54,12,7.552708807307073,18.0,2.0,15.0,57.205986
33486,36,4.8,25,114,127,4,3,1,3,53,4,19.73096126394095,18.0,2.0,10.0,53.14514
33487,27,4.9,24,142,156,2,1,3,0,58,12,7.551392642751796,20.0,2.0,5.0,54.23703
33488,35,4.8,14,131,144,4,1,2,0,58,1,4.553796163736113,19.0,2.0,5.0,56.758465
33489,33,4.633780473846858,2,175,192,4,2,1,0,40,13,8.803583639076031,23.0,2.0,5.0,40.11034
